Exercice ,Branche,Code Produit,Sous-Branche,Règlement,Day,Month,Year
2018,0,5,1,5696.46,2,6,2015
2020,0,11,2,8124.45,6,7,2019
2023,0,5,1,5695.19,29,5,2022
2022,0,5,1,5695.0,9,11,2021
2014,0,11,2,8120.0,9,9,2013
2015,0,11,2,8120.0,1,3,2015
2018,0,4,1,5694.97,22,1,2017
2015,0,11,2,8120.0,15,6,2015
2016,0,5,1,5693.81,20,7,2015
2022,0,16,3,21753.61,10,11,2021
2014,0,5,1,5693.42,10,2,2014
2016,0,5,1,5693.09,25,5,2016
2023,0,11,2,8120.0,20,10,2023
2019,0,16,3,21758.62,21,11,2018
2016,0,5,1,5693.09,29,5,2016
2022,0,9,3,9000.0,29,8,2021
2023,0,11,2,8119.49,27,12,2020
2015,0,5,1,5692.71,26,8,2013
2020,0,5,1,5692.1,31,10,2019
2023,0,11,2,8114.78,28,5,2022
2016,0,13,2,21769.0,23,8,2015
2023,0,11,2,8113.54,24,7,2023
2014,0,5,1,5691.98,22,6,2013
2022,0,5,1,5691.8,8,6,2022
2022,0,5,1,5691.32,26,6,2022
2023,0,8,1,5690.44,15,8,2022
2021,0,4,1,5690.24,22,5,2021
2020,0,11,2,8106.77,31,3,2019
2020,0,5,1,5690.21,16,6,2020
2021,0,5,1,5690.06,31,10,2019
2015,0,16,3,21779.7,22,5,2012
2015,0,5,1,5689.98,26,7,2015
2016,0,5,1,5689.83,20,6,2016
2023,0,5,1,5687.98,28,8,2023
2023,0,11,2,8101.52,18,2,2023
2021,0,11,2,8100.09,13,8,2021
2016,0,16,3,21785.31,7,7,2011
2019,0,5,1,5687.77,13,3,2019
2019,0,5,1,5687.44,1,12,2018
2014,0,2,0,21786.44,26,3,2013
2018,0,8,1,5686.72,8,10,2017
2016,0,5,1,5686.41,25,6,2015
2014,0,11,2,8100.0,22,11,2011
2015,0,5,1,5686.29,4,1,2013
2023,0,8,1,5686.04,20,4,2023
2021,0,5,1,5685.14,10,5,2021
2018,0,7,3,21800.0,12,11,2017
2015,0,11,2,8100.0,17,6,2013
2023,0,11,2,8100.0,12,10,2022
2018,0,16,3,21800.0,12,5,2015
2023,0,11,2,8100.0,20,10,2023
2022,0,7,3,9000.0,7,4,2022
2021,0,5,1,5683.86,15,6,2021
2018,0,4,1,5683.21,25,4,2018
2015,0,11,2,8100.0,1,6,2011
2022,0,4,1,5682.83,3,4,2021
2017,0,5,1,5681.89,31,7,2016
2019,0,10,1,5681.52,31,1,2018
2019,0,10,1,5681.52,9,5,2018
2021,0,5,1,5681.22,20,3,2017
2021,0,4,1,5680.88,19,8,2021
2016,0,16,3,21820.82,26,3,2012
2017,0,5,1,5680.18,18,12,2016
2017,0,5,1,5680.0,5,5,2016
2022,0,5,1,5679.65,17,4,2022
2016,0,5,1,5679.64,18,4,2016
2018,0,5,1,5679.5,8,12,2015
2019,0,5,1,5679.11,2,2,2019
2014,0,11,2,8100.0,16,2,2014
2018,0,4,1,5679.03,12,2,2018
2018,0,16,3,21829.05,13,5,2018
2019,0,4,1,5677.12,16,5,2018
2021,0,5,1,5676.99,8,4,2021
2019,0,8,1,5676.25,13,6,2019
2020,0,8,1,5675.67,8,2,2018
2015,0,16,3,21833.91,17,9,2012
2022,0,5,1,5675.62,29,6,2021
2014,0,16,3,8994.88,5,8,2013
2018,0,5,1,5675.28,24,12,2017
2014,0,16,3,8994.8,31,3,2014
2019,0,5,1,5675.15,26,10,2018
2023,0,4,1,5675.01,24,5,2023
2014,0,11,2,8100.0,6,3,2013
2019,0,11,2,8098.7,26,1,2019
2019,0,11,2,8095.51,13,1,2019
2021,0,11,2,8093.93,30,8,2021
2014,0,11,2,8093.6,26,8,2014
2019,0,8,1,5674.84,28,3,2019
2017,0,5,1,5674.75,22,7,2017
2014,0,5,1,5674.67,24,12,2013
2014,0,16,3,21860.0,20,11,2012
2022,0,11,2,8092.0,9,6,2022
2020,0,4,1,5674.46,30,12,2019
2019,0,5,1,5674.17,27,1,2019
2023,0,5,1,5674.14,29,1,2023
2020,0,11,2,8087.32,20,4,2020
2015,0,13,2,8978.55,10,3,2015
2022,0,9,3,21880.0,17,12,2016
2018,0,8,1,5674.11,18,4,2017
2019,0,8,1,5673.88,25,7,2019
2015,0,11,2,8080.0,12,11,2014
2017,0,5,1,5673.53,18,4,2017
2022,0,4,1,5672.49,30,9,2021
2014,0,11,2,8080.0,5,6,2012
2018,0,5,1,5672.15,12,5,2018
2015,0,11,2,8080.0,8,4,2014
2020,0,16,3,21894.44,9,6,2012
2015,0,11,2,8080.0,4,12,2013
2023,0,4,1,5671.25,20,7,2022
2019,0,4,1,5670.52,13,3,2018
2023,0,11,2,8075.0,14,6,2023
2023,0,11,2,8075.0,14,6,2023
2017,0,11,2,8075.0,23,12,2016
2015,0,11,2,8074.61,19,7,2015
2017,0,11,2,8069.5,24,7,2017
2022,0,11,2,8067.19,28,2,2021
2020,0,11,2,8066.78,14,5,2020
2022,0,11,2,8064.39,2,5,2022
2020,0,11,2,8060.0,3,11,2019
2021,0,4,1,5669.94,10,5,2021
2014,0,5,1,5669.68,23,11,2013
2014,0,5,1,5669.22,19,6,2014
2014,0,5,1,5669.12,22,8,2013
2019,0,8,1,5669.03,27,3,2018
2015,0,16,3,21915.12,10,10,2012
2015,0,16,3,21919.97,8,11,2012
2015,0,11,2,8060.0,1,5,2011
2018,0,8,1,5669.03,2,7,2017
2018,0,8,1,5669.03,8,3,2017
2019,0,11,2,8060.0,7,8,2018
2017,0,8,1,5669.03,13,10,2016
2018,0,8,1,5669.03,28,11,2017
2015,0,5,1,5669.03,31,3,2015
2018,0,8,1,5669.03,25,5,2017
2018,0,8,1,5669.03,8,3,2017
2018,0,8,1,5669.03,26,1,2017
2018,0,8,1,5669.03,9,1,2017
2014,0,16,3,8971.56,10,3,2014
2015,0,5,1,5669.03,31,3,2015
2020,0,11,2,8056.18,13,5,2019
2023,0,11,2,8052.73,4,4,2023
2019,0,7,3,21955.0,3,5,2019
2018,0,16,3,21961.29,10,10,2013
2018,0,8,1,5669.03,13,4,2017
2022,0,11,2,8048.4,3,4,2022
2018,0,8,1,5669.03,8,3,2017
2018,0,8,1,5669.03,2,10,2017
2019,0,5,1,5669.0,21,5,2019
2015,0,11,2,8047.82,6,5,2013
2022,0,11,2,8046.35,21,2,2022
2023,0,5,1,5668.99,28,2,2023
2014,0,5,1,5668.74,13,7,2014
2016,0,5,1,5667.87,22,10,2015
2022,0,4,1,5667.72,26,6,2021
2020,0,5,1,5667.5,22,10,2020
2021,0,5,1,5667.02,8,11,2019
2023,0,11,2,8046.0,26,6,2023
2023,0,5,1,5666.83,8,2,2023
2021,0,5,1,5665.46,6,8,2021
2019,0,4,1,5665.35,14,3,2018
2016,0,5,1,5664.85,2,10,2016
2016,0,5,1,5664.48,29,9,2015
2020,0,11,2,8040.0,8,9,2018
2015,0,11,2,8039.72,19,8,2015
2018,0,5,1,5663.61,12,12,2017
2023,0,5,1,5662.88,15,4,2023
2018,0,11,2,8039.57,24,10,2017
2020,0,11,2,8036.0,9,7,2018
2016,0,11,2,8035.0,28,7,2015
2014,0,11,2,8033.92,9,4,2014
2023,0,11,2,8030.0,23,8,2023
2017,0,11,2,8030.0,9,2,2017
2017,0,11,2,8030.0,22,1,2017
2023,0,11,2,8029.34,10,5,2023
2022,0,5,1,5662.88,23,10,2022
2014,0,5,1,5662.8,14,5,2013
2023,0,11,2,8025.0,25,1,2023
2016,0,7,3,22000.0,10,12,2015
2022,0,11,2,8020.0,26,5,2022
2021,0,11,2,8016.28,22,4,2021
2016,0,5,1,5662.58,1,10,2016
2023,0,11,2,8014.06,8,11,2023
2021,0,11,2,8012.21,3,5,2021
2022,0,5,1,5662.38,13,1,2022
2016,0,11,2,8010.0,27,12,2015
2017,0,8,1,5662.17,20,1,2017
2023,0,4,1,5662.14,12,3,2023
2023,0,5,1,5661.73,27,12,2021
2021,0,4,1,5661.7,14,4,2021
2017,0,4,1,5661.1,12,3,2017
2023,0,11,2,8007.2,27,1,2023
2023,0,11,2,8005.38,29,6,2020
2017,0,11,2,8004.65,30,1,2017
2018,0,9,3,22000.0,25,6,2018
2016,0,11,2,8003.88,17,5,2015
2019,0,11,2,8000.68,20,2,2011
2023,0,11,2,8000.0,16,7,2022
2023,0,4,1,5660.21,13,8,2022
2019,0,4,1,5660.05,20,6,2019
2023,0,11,2,8000.0,5,9,2022
2017,0,8,1,5660.0,8,2,2016
2021,0,11,2,8000.0,4,2,2021
2019,0,4,1,5660.0,18,2,2019
2015,0,11,2,8000.0,12,1,2011
2014,0,11,2,8000.0,20,7,2013
2023,0,9,3,22000.0,18,10,2023
2020,0,11,2,8000.0,1,10,2019
2016,0,11,2,8000.0,26,11,2014
2016,0,7,3,22000.0,11,10,2016
2019,0,5,1,5659.9,9,7,2014
2020,0,11,2,8000.0,4,8,2018
2020,0,5,1,5659.3,29,12,2019
2016,0,5,1,5659.23,30,6,2015
2018,0,11,2,8000.0,18,10,2017
2022,0,11,2,8000.0,16,11,2021
2019,0,11,2,8000.0,19,9,2017
2020,0,11,2,8000.0,25,8,2019
2015,0,5,1,5659.0,23,4,2015
2020,0,11,2,8000.0,17,4,2019
2019,0,11,2,8000.0,20,11,2018
2018,0,5,1,5658.87,17,10,2017
2022,0,11,2,8000.0,15,3,2022
2014,0,11,2,8000.0,8,10,2013
2017,0,5,1,5658.86,19,5,2017
2019,0,11,2,8000.0,31,12,2018
2019,0,11,2,8000.0,26,4,2018
2016,0,13,2,22000.0,10,1,2013
2016,0,11,2,8000.0,13,3,2014
2019,0,5,1,5658.48,4,4,2006
2016,0,5,1,5657.93,5,11,2014
2022,0,11,2,8000.0,20,11,2021
2017,0,5,1,5657.71,23,10,2017
2019,0,5,1,5657.2,28,1,2016
2018,0,5,1,5657.18,31,1,2015
2017,0,11,2,8000.0,25,1,2015
2014,0,5,1,5657.05,8,7,2013
2019,0,11,2,8000.0,2,10,2018
2017,0,5,1,5656.42,14,3,2017
2022,0,12,2,22000.0,17,12,2021
2018,0,11,2,8000.0,17,8,2016
2014,0,11,2,8000.0,29,8,2011
2021,0,11,2,8000.0,10,6,2020
2020,0,11,2,8000.0,18,2,2020
2014,0,11,2,8000.0,28,3,2008
2017,0,8,1,5656.11,14,12,2016
2021,0,9,3,22000.0,30,10,2019
2019,0,11,2,8000.0,14,11,2018
2020,0,11,2,8000.0,13,11,2018
2021,0,5,1,5656.09,24,2,2020
2021,0,11,2,8000.0,8,11,2020
2017,0,11,2,8000.0,11,9,2015
2020,0,11,2,8000.0,25,12,2019
2020,0,11,2,8000.0,4,7,2017
2016,0,9,3,8941.82,9,7,2016
2015,0,7,3,22000.0,22,7,2015
2021,0,11,2,8000.0,9,8,2021
2021,0,5,1,5655.97,20,10,2021
2019,0,16,3,22000.07,14,6,2011
2018,0,16,3,22001.23,18,6,2017
2018,0,4,1,5655.73,23,8,2017
2018,0,5,1,5655.55,20,8,2016
2015,0,11,2,8000.0,12,7,2014
2022,0,11,2,8000.0,23,6,2021
2020,0,5,1,5655.44,7,9,2018
2021,0,5,1,5654.67,20,3,2021
2016,0,16,3,22020.0,3,12,2012
2020,0,11,2,8000.0,30,12,2017
2015,0,16,3,22023.78,9,6,2015
2020,0,9,3,8938.0,8,9,2019
2022,0,9,3,22031.81,20,10,2022
2020,0,5,1,5653.3,29,12,2019
2014,0,5,1,5653.21,11,7,2013
2021,0,4,1,5652.42,15,12,2020
2018,0,4,1,5652.21,5,9,2017
2018,0,4,1,5651.69,6,6,2017
2018,0,5,1,5651.6,18,7,2018
2018,0,8,1,5650.96,17,12,2017
2016,0,13,2,8933.0,13,12,2015
2014,0,9,3,8914.76,31,5,2012
2017,0,5,1,5649.99,6,6,2017
2018,0,4,1,5649.96,6,4,2018
2023,0,5,1,5649.79,25,12,2022
2019,0,4,1,5649.29,27,1,2019
2019,0,4,1,5649.16,19,2,2018
2014,0,5,1,5649.09,16,9,2014
2014,0,9,3,22050.0,11,12,2013
2015,0,5,1,5649.0,15,2,2015
2016,0,5,1,5648.86,13,4,2016
2016,0,11,2,8000.0,17,6,2013
2016,0,11,2,8000.0,17,7,2015
2015,0,11,2,8000.0,19,2,2014
2015,0,11,2,8000.0,19,3,2011
2017,0,11,2,8000.0,24,11,2016
2022,0,11,2,8000.0,28,12,2017
2014,0,5,1,5647.9,8,9,2014
2016,0,11,2,8000.0,11,6,2015
2019,0,5,1,5647.9,27,5,2019
2021,0,5,1,5646.92,27,11,2020
2018,0,8,1,5646.72,8,10,2017
2021,0,11,2,8000.0,28,12,2020
2020,0,7,3,22060.4,6,1,2020
2018,0,5,1,5646.43,18,4,2018
2014,0,5,1,5646.27,20,1,2014
2019,0,8,1,5646.05,2,1,2018
2017,0,5,1,5646.02,12,9,2017
2020,0,5,1,5645.43,11,8,2020
2018,0,5,1,5645.38,2,7,2018
2018,0,5,1,5645.38,27,6,2018
2018,0,5,1,5645.38,1,7,2018
2018,0,5,1,5645.38,13,7,2018
2017,0,5,1,5645.11,5,11,2016
2020,0,13,2,22091.36,11,8,2020
2016,0,11,2,8000.0,26,8,2011
2018,0,5,1,5644.78,25,10,2017
2019,0,11,2,8000.0,19,11,2018
2016,0,5,1,5643.78,6,3,2016
2020,0,11,2,8000.0,24,1,2019
2016,0,11,2,8000.0,28,11,2015
2017,0,5,1,5643.16,22,12,2016
2017,0,5,1,5642.97,16,10,2017
2020,0,11,2,8000.0,15,1,2017
2020,0,5,1,5642.29,4,6,2019
2019,0,4,1,5642.0,21,1,2019
2021,0,5,1,5641.71,12,3,2021
2019,0,11,2,8000.0,22,3,2017
2018,0,11,2,8000.0,15,9,2016
2019,0,11,2,8000.0,1,4,2017
2019,0,11,2,8000.0,14,6,2016
2018,0,4,1,5641.35,19,7,2017
2019,0,5,1,5640.53,23,2,2017
2023,0,4,1,5640.4,10,11,2021
2015,0,8,1,5640.0,9,4,2014
2021,0,4,1,5640.0,11,2,2019
2018,0,5,1,5640.0,10,9,2017
2015,0,8,1,5639.39,3,3,2014
2022,0,11,2,8000.0,28,2,2022
2021,0,8,1,5639.3,18,10,2020
2022,0,4,1,5639.28,18,12,2021
2023,0,7,3,22120.0,7,3,2023
2020,0,11,2,8000.0,15,5,2019
2021,0,11,2,8000.0,24,1,2019
2014,0,5,1,5638.68,11,6,2014
2022,0,5,1,5638.02,17,8,2021
2015,0,8,1,5637.47,26,3,2013
2019,0,5,1,5637.44,20,3,2019
2021,0,9,3,22145.0,14,10,2021
2017,0,4,1,5637.07,27,3,2017
2016,0,5,1,5636.9,23,9,2014
2015,0,7,3,22151.0,24,1,2015
2017,0,4,1,5636.45,18,5,2017
2015,0,5,1,5636.0,15,11,2015
2023,0,5,1,5635.68,20,11,2022
2019,0,11,2,8000.0,5,2,2016
2019,0,8,1,5635.52,31,1,2018
2020,0,11,2,8000.0,8,6,2019
2017,0,5,1,5634.65,2,10,2014
2015,0,16,3,22172.0,13,3,2014
2018,0,16,3,22172.62,23,3,2017
2016,0,5,1,5634.58,30,10,2016
2018,0,5,1,5634.1,25,6,2018
2019,0,16,3,22187.72,5,3,2018
2016,0,5,1,5633.52,24,12,2015
2017,0,7,3,22195.0,28,2,2017
2015,0,16,3,22196.73,6,6,2011
2020,0,11,2,8000.0,28,7,2020
2019,0,4,1,5632.82,16,7,2018
2022,0,5,1,5632.2,7,11,2021
2022,0,11,2,8000.0,26,6,2022
2016,0,5,1,5630.88,8,12,2015
2021,0,11,2,8000.0,27,1,2017
2015,0,5,1,5630.62,28,1,2012
2019,0,11,2,8000.0,12,2,2019
2014,0,11,2,8000.0,23,12,2013
2021,0,7,3,22200.0,12,1,2021
2014,0,5,1,5630.01,7,4,2014
2017,0,5,1,5630.0,24,3,2017
2021,0,8,1,5630.0,10,7,2021
2019,0,11,2,8000.0,2,7,2018
2021,0,13,2,22200.0,19,7,2017
2016,0,5,1,5630.0,17,12,2015
2015,0,11,2,8000.0,15,3,2015
2018,0,11,2,8000.0,28,3,2017
2019,0,5,1,5629.0,1,1,2019
2016,0,16,3,8857.99,14,3,2015
2018,0,4,1,5629.0,12,5,2018
2019,0,5,1,5629.0,12,2,2019
2015,0,8,1,5629.0,3,11,2014
2019,0,5,1,5629.0,5,1,2019
2017,0,5,1,5629.0,6,2,2017
2017,0,4,1,5628.46,24,3,2017
2021,0,11,2,8000.0,18,9,2016
2021,0,5,1,5627.59,17,10,2021
2023,0,11,2,8000.0,27,12,2009
2022,0,4,1,5627.48,10,8,2022
2017,0,8,1,5626.54,13,11,2017
2021,0,5,1,5626.43,14,12,2020
2023,0,5,1,5626.24,31,12,2022
2023,0,11,2,8000.0,11,3,2023
2015,0,11,2,8000.0,26,5,2015
2021,0,11,2,8000.0,17,8,2020
2020,0,11,2,8000.0,5,6,2018
2020,0,11,2,8000.0,14,7,2019
2015,0,5,1,5625.61,16,8,2015
2021,0,11,2,8000.0,20,3,2021
2021,0,5,1,5624.68,18,10,2020
2015,0,5,1,5624.63,10,12,2014
2023,0,4,1,5624.61,24,1,2023
2014,0,11,2,8000.0,22,7,2014
2021,0,11,2,8000.0,13,8,2021
2021,0,11,2,8000.0,2,8,2021
2014,0,5,1,5624.16,24,6,2014
2015,0,16,3,22246.24,4,8,2013
2018,0,11,2,8000.0,23,11,2013
2021,0,9,3,22250.0,17,12,2016
2019,0,11,2,8000.0,12,9,2017
2014,0,11,2,8000.0,28,4,2014
2021,0,11,2,8000.0,23,7,2017
2021,0,11,2,8000.0,4,4,2021
2019,0,5,1,5623.84,1,12,2018
2019,0,11,2,8000.0,7,2,2017
2018,0,5,1,5623.75,27,9,2017
2020,0,8,1,5623.15,12,2,2018
2016,0,5,1,5623.11,22,6,2015
2014,0,5,1,5622.17,9,3,2013
2016,0,5,1,5621.9,18,3,2015
2022,0,5,1,5621.8,25,1,2022
2022,0,4,1,5621.64,21,9,2022
2021,0,11,2,8000.0,6,8,2019
2021,0,11,2,8000.0,12,12,2020
2017,0,8,1,5621.3,27,7,2016
2015,0,5,1,5621.2,7,12,2011
2016,0,8,1,5621.0,11,3,2015
2023,0,7,3,22289.3,12,7,2023
2020,0,5,1,5620.0,7,12,2019
2019,0,5,1,5620.0,8,12,2019
2018,0,4,1,5619.86,15,4,2018
2014,0,5,1,5619.59,19,9,2013
2020,0,11,2,8000.0,18,1,2020
2022,0,11,2,8000.0,2,6,2022
2019,0,11,2,8000.0,17,12,2018
2023,0,11,2,8000.0,10,6,2014
2019,0,11,2,8000.0,27,1,2017
2019,0,5,1,5619.56,17,8,2017
2017,0,4,1,5619.05,12,3,2017
2018,0,4,1,5618.73,17,6,2018
2018,0,4,1,5618.73,11,5,2018
2022,0,11,2,8000.0,16,9,2021
2018,0,4,1,5618.72,9,5,2018
2018,0,8,1,5617.49,25,5,2017
2015,0,5,1,5617.1,1,2,2014
2015,0,5,1,5616.8,30,11,2015
2017,0,11,2,8000.0,18,2,2016
2023,0,11,2,8000.0,12,12,2022
2022,0,9,3,22320.0,12,3,2022
2017,0,11,2,8000.0,19,3,2015
2015,0,5,1,5616.49,26,12,2013
2021,0,5,1,5615.91,28,3,2016
2019,0,11,2,8000.0,20,2,2017
2017,0,5,1,5615.87,7,9,2016
2015,0,5,1,5614.73,28,12,2013
2019,0,4,1,5614.69,19,9,2019
2021,0,16,3,22341.79,24,1,2015
2017,0,4,1,5614.68,25,1,2017
2020,0,5,1,5614.34,21,1,2020
2015,0,5,1,5614.27,26,7,2013
2019,0,4,1,5613.76,29,4,2019
2018,0,5,1,5613.68,24,8,2016
2020,0,5,1,5613.3,30,9,2019
2016,0,11,2,8000.0,10,8,2015
2020,0,8,1,5613.3,24,7,2019
2018,0,11,2,8000.0,24,7,2018
2022,0,11,2,8000.0,14,10,2021
2018,0,5,1,5613.22,25,6,2018
2018,0,8,1,5612.81,5,3,2018
2018,0,4,1,5612.05,1,8,2017
2015,0,8,1,5611.82,2,11,2015
2022,0,5,1,5611.82,22,11,2022
2022,0,11,2,8000.0,4,2,2021
2017,0,5,1,5611.59,14,4,2016
2022,0,9,3,22369.25,15,2,2022
2016,0,11,2,8000.0,25,6,2015
2017,0,11,2,8000.0,26,7,2016
2018,0,11,2,8000.0,11,10,2017
2016,0,5,1,5611.0,11,2,2015
2014,0,5,1,5610.56,23,6,2013
2016,0,5,1,5610.55,8,12,2015
2020,0,8,1,5610.0,6,2,2018
2020,0,8,1,5610.0,31,1,2018
2014,0,8,1,5610.0,17,1,2013
2020,0,5,1,5609.94,3,3,2020
2016,0,11,2,8000.0,3,2,2014
2019,0,11,2,8000.0,18,4,2017
2021,0,9,3,22400.0,20,1,2021
2016,0,5,1,5609.27,7,2,2016
2020,0,11,2,8000.0,28,12,2018
2016,0,5,1,5609.03,7,9,2014
2018,0,8,1,5608.98,18,6,2017
2014,0,11,2,8000.0,28,4,2013
2016,0,8,1,5608.98,8,12,2015
2018,0,6,1,22400.0,20,8,2018
2014,0,11,2,8000.0,18,4,2010
2023,0,11,2,8000.0,15,7,2023
2015,0,5,1,5608.92,13,2,2015
2017,0,6,1,8754.15,30,5,2016
2019,0,4,1,5606.8,21,10,2018
2015,0,16,3,22401.62,18,8,2013
2020,0,4,1,5606.38,26,5,2018
2022,0,11,2,8000.0,5,1,2014
2023,0,5,1,5606.02,2,8,2022
2023,0,8,1,5605.07,30,1,2023
2017,0,5,1,5605.0,7,12,2016
2018,0,5,1,5604.69,23,12,2016
2021,0,11,2,8000.0,17,2,2021
2017,0,5,1,5603.98,8,6,2016
2014,0,5,1,5603.65,15,5,2014
2019,0,16,3,22431.95,12,11,2018
2020,0,11,2,8000.0,6,5,2019
2020,0,5,1,5603.0,1,3,2020
2021,0,11,2,8000.0,20,8,2017
2020,0,11,2,8000.0,2,9,2018
2021,0,4,1,5602.9,14,3,2021
2020,0,11,2,8000.0,5,10,2018
2014,0,5,1,5602.03,17,6,2014
2018,0,4,1,5601.96,4,10,2018
2015,0,5,1,5601.95,31,1,2015
2021,0,5,1,5601.88,30,5,2021
2021,0,11,2,8000.0,31,7,2019
2020,0,11,2,8000.0,17,3,2019
2016,0,16,3,22452.45,12,9,2012
2014,0,5,1,5601.37,17,2,2014
2016,0,5,1,5600.71,23,2,2016
2017,0,5,1,5600.18,4,9,2017
2014,0,5,1,5600.0,13,5,2014
2017,0,5,1,5600.0,23,3,2015
2016,0,8,1,5600.0,13,5,2015
2017,0,5,1,5600.0,1,8,2017
2019,0,5,1,5600.0,3,7,2019
2019,0,11,2,8000.0,21,10,2018
2015,0,5,1,5599.6,5,4,2015
2019,0,4,1,5598.34,8,7,2018
2018,0,5,1,5598.24,26,7,2017
2017,0,11,2,7999.59,15,2,2017
2023,0,11,2,7995.67,3,6,2023
2018,0,5,1,5597.71,29,6,2018
2015,0,16,3,8734.15,25,1,2015
2018,0,5,1,5597.71,3,7,2018
2022,0,11,2,7994.05,16,3,2022
2018,0,5,1,5597.71,1,9,2018
2022,0,11,2,7991.56,9,2,2022
2018,0,5,1,5597.71,15,7,2018
2016,0,11,2,7991.4,29,12,2014
2021,0,11,2,7988.2,20,4,2020
2018,0,5,1,5597.71,30,6,2018
2018,0,5,1,5597.71,28,7,2018
2018,0,5,1,5597.71,22,7,2018
2022,0,11,2,7987.47,21,9,2021
2015,0,0,3,22500.0,24,3,2015
2021,0,11,2,7987.47,21,9,2021
2021,0,11,2,7980.96,25,1,2021
2023,0,11,2,7980.17,19,2,2023
2018,0,12,2,22500.0,9,4,2017
2018,0,5,1,5597.71,5,9,2018
2017,0,11,2,7978.0,24,6,2013
2021,0,11,2,7973.13,27,3,2021
2018,0,5,1,5597.32,8,6,2016
2014,0,16,3,8731.56,11,3,2014
2021,0,11,2,7970.81,12,11,2020
2021,0,4,1,5597.28,7,3,2021
2015,0,5,1,5597.23,30,7,2015
2020,0,11,2,7970.5,18,3,2019
2014,0,11,2,7970.0,1,7,2013
2017,0,5,1,5596.94,14,2,2016
2023,0,11,2,7969.51,13,11,2022
2022,0,4,1,5596.94,23,3,2022
2020,0,11,2,7967.23,16,10,2018
2017,0,5,1,5596.75,24,11,2014
2019,0,5,1,5596.54,14,12,2018
2020,0,11,2,7966.69,30,11,2019
2017,0,5,1,5595.73,14,9,2015
2014,0,5,1,5595.44,4,4,2012
2018,0,4,1,5594.98,10,8,2017
2022,0,11,2,7963.73,19,2,2022
2023,0,11,2,7963.36,14,1,2023
2022,0,11,2,7961.93,30,4,2022
2016,0,5,1,5594.87,11,5,2016
2015,0,16,3,8708.53,14,8,2012
2021,0,4,1,5594.86,20,3,2018
2023,0,11,2,7960.0,24,10,2023
2016,0,5,1,5594.58,16,8,2016
2015,0,9,3,8690.0,10,7,2015
2014,0,5,1,5594.5,22,4,2014
2017,0,5,1,5594.35,24,2,2017
2022,0,11,2,7956.64,5,6,2021
2022,0,5,1,5594.05,22,11,2021
2020,0,5,1,5593.63,12,12,2019
2015,0,11,2,7954.12,22,11,2014
2019,0,7,3,22530.0,22,4,2019
2023,0,11,2,7951.96,12,5,2023
2019,0,5,1,5593.25,15,2,2018
2014,0,16,3,8672.04,13,8,2014
2021,0,5,1,5593.08,12,10,2019
2019,0,5,1,5592.61,25,2,2019
2018,0,9,3,22540.0,21,2,2017
2021,0,5,1,5592.61,31,1,2021
2021,0,5,1,5592.39,8,12,2019
2022,0,5,1,5592.32,29,10,2021
2018,0,11,2,7951.04,12,3,2018
2022,0,5,1,5592.32,16,6,2022
2014,0,5,1,5591.32,2,9,2004
2019,0,4,1,5590.4,2,6,2018
2017,0,4,1,5590.37,27,6,2017
2015,0,5,1,5589.96,21,1,2015
2017,0,4,1,5589.96,6,3,2017
2021,0,4,1,5589.89,24,12,2020
2022,0,11,2,7949.77,5,9,2022
2017,0,5,1,5589.74,13,7,2017
2022,0,9,3,22570.0,1,6,2022
2018,0,5,1,5589.41,27,7,2016
2014,0,16,3,22574.03,22,4,2013
2019,0,11,2,7949.17,29,3,2019
2023,0,5,1,5589.03,14,3,2023
2015,0,7,3,8630.0,12,9,2015
2017,0,5,1,5588.87,28,9,2017
2020,0,5,1,5587.77,30,6,2020
2018,0,5,1,5587.7,19,10,2016
2021,0,5,1,5586.5,27,6,2021
2021,0,7,3,22590.75,21,8,2020
2021,0,5,1,5586.36,25,12,2020
2015,0,5,1,5585.92,21,6,2015
2022,0,4,1,5585.39,25,3,2022
2019,0,4,1,5585.2,23,9,2018
2018,0,11,2,7947.5,3,2,2018
2022,0,5,1,5584.78,13,3,2022
2014,0,5,1,5584.55,9,8,2013
2017,0,4,1,5584.13,12,10,2017
2021,0,4,1,5583.11,5,5,2021
2023,0,11,2,7944.83,5,12,2022
2021,0,11,2,7941.5,5,12,2020
2014,0,5,1,5583.0,3,4,2014
2021,0,11,2,7934.67,5,11,2020
2016,0,5,1,5582.13,27,5,2016
2023,0,11,2,7932.37,19,2,2022
2021,0,9,3,22610.0,25,1,2017
2022,0,9,3,22610.0,1,2,2022
2019,0,11,2,7931.74,16,6,2018
2021,0,4,1,5581.83,18,3,2021
2017,0,5,1,5580.96,8,11,2017
2021,0,5,1,5580.0,1,7,2021
2019,0,4,1,5580.0,14,12,2018
2014,0,11,2,7928.47,16,6,2012
2017,0,5,1,5580.0,16,3,2016
2023,0,11,2,7921.0,22,10,2022
2022,0,11,2,7920.79,9,11,2021
2020,0,5,1,5579.56,27,5,2020
2016,0,5,1,5577.82,14,2,2016
2015,0,5,1,5577.35,18,3,2015
2017,0,5,1,5577.06,21,10,2015
2023,0,4,1,5577.03,29,1,2023
2016,0,5,1,5575.67,19,6,2015
2016,0,5,1,5575.67,17,3,2015
2019,0,11,2,7920.0,13,10,2018
2014,0,11,2,7914.48,29,8,2011
2016,0,5,1,5575.67,20,6,2015
2015,0,11,2,7911.5,18,10,2014
